time,open,high,low,close,volume
2024-10-30 14:00:00,1.08434,1.08580,1.08421,1.08491,14802
2024-10-30 15:00:00,1.08491,1.08670,1.08417,1.08638,11074
2024-10-30 16:00:00,1.08638,1.08658,1.08570,1.08612,6635
2024-10-30 17:00:00,1.08610,1.08688,1.08537,1.08660,5670
2024-10-30 18:00:00,1.08662,1.08715,1.08651,1.08693,3927
2024-10-30 19:00:00,1.08692,1.08693,1.08562,1.08607,5431
2024-10-30 20:00:00,1.08608,1.08618,1.08554,1.08566,2850
2024-10-30 21:00:00,1.08564,1.08598,1.08564,1.08588,840
2024-10-30 22:00:00,1.08582,1.08602,1.08546,1.08586,1541
2024-10-30 23:00:00,1.08588,1.08601,1.08580,1.08582,1219
2024-10-31 00:00:00,1.08583,1.08594,1.08530,1.08534,3352
2024-10-31 01:00:00,1.08532,1.08582,1.08441,1.08448,4316
2024-10-31 02:00:00,1.08448,1.08512,1.08443,1.08490,4654
2024-10-31 03:00:00,1.08492,1.08534,1.08486,1.08498,3859
2024-10-31 04:00:00,1.08497,1.08499,1.08451,1.08480,3747
2024-10-31 05:00:00,1.08478,1.08522,1.08466,1.08514,2989
2024-10-31 06:00:00,1.08515,1.08560,1.08480,1.08518,5114
2024-10-31 07:00:00,1.08521,1.08638,1.08477,1.08592,8167
2024-10-31 08:00:00,1.08593,1.08610,1.08512,1.08562,8638
2024-10-31 09:00:00,1.08564,1.08674,1.08542,1.08668,6777
2024-10-31 10:00:00,1.08667,1.08754,1.08649,1.08670,6499
2024-10-31 11:00:00,1.08670,1.08699,1.08590,1.08682,6309
2024-10-31 12:00:00,1.08684,1.08868,1.08640,1.08798,15941
2024-10-31 13:00:00,1.08798,1.08882,1.08559,1.08594,13940
2024-10-31 14:00:00,1.08596,1.08768,1.08516,1.08656,15354
2024-10-31 15:00:00,1.08656,1.08656,1.08462,1.08554,14398
2024-10-31 16:00:00,1.08553,1.08632,1.08538,1.08582,10343
2024-10-31 17:00:00,1.08582,1.08646,1.08554,1.08616,5870
2024-10-31 18:00:00,1.08618,1.08732,1.08607,1.08705,6911
2024-10-31 19:00:00,1.08705,1.08783,1.08679,1.08773,6702
2024-10-31 20:00:00,1.08772,1.08850,1.08770,1.08834,3936
2024-10-31 21:00:00,1.08852,1.08861,1.08822,1.08829,388
2024-10-31 22:00:00,1.08828,1.08864,1.08815,1.08860,951
2024-10-31 23:00:00,1.08860,1.08865,1.08834,1.08840,2254
2024-11-01 00:00:00,1.08840,1.08874,1.08806,1.08866,3054
2024-11-01 01:00:00,1.08866,1.08887,1.08786,1.08800,4303
2024-11-01 02:00:00,1.08800,1.08812,1.08765,1.08782,4358
2024-11-01 03:00:00,1.08785,1.08790,1.08752,1.08764,2836
2024-11-01 04:00:00,1.08763,1.08790,1.08759,1.08772,3129
2024-11-01 05:00:00,1.08772,1.08782,1.08709,1.08716,3431
2024-11-01 06:00:00,1.08716,1.08751,1.08710,1.08732,3920
2024-11-01 07:00:00,1.08730,1.08777,1.08681,1.08681,5102
2024-11-01 08:00:00,1.08681,1.08682,1.08574,1.08626,7479
2024-11-01 09:00:00,1.08625,1.08684,1.08581,1.08585,5157
2024-11-01 10:00:00,1.08584,1.08611,1.08524,1.08606,4862
2024-11-01 11:00:00,1.08606,1.08694,1.08588,1.08679,4852
2024-11-01 12:00:00,1.08680,1.09058,1.08630,1.08862,19738
2024-11-01 13:00:00,1.08864,1.08897,1.08655,1.08699,15471
2024-11-01 14:00:00,1.08702,1.08749,1.08499,1.08544,16054
2024-11-01 15:00:00,1.08544,1.08587,1.08472,1.08486,10625
2024-11-01 16:00:00,1.08484,1.08544,1.08464,1.08526,6208
2024-11-01 17:00:00,1.08524,1.08529,1.08342,1.08362,5207
2024-11-01 18:00:00,1.08361,1.08456,1.08358,1.08394,5505
2024-11-01 19:00:00,1.08390,1.08416,1.08344,1.08358,3983
2024-11-01 20:00:00,1.08358,1.08372,1.08318,1.08336,3274
2024-11-03 22:00:00,1.08819,1.08831,1.08758,1.08816,718
2024-11-03 23:00:00,1.08820,1.08820,1.08722,1.08728,4578
2024-11-04 00:00:00,1.08728,1.08793,1.08699,1.08772,3564
2024-11-04 01:00:00,1.08772,1.08914,1.08769,1.08884,6348
2024-11-04 02:00:00,1.08884,1.08943,1.08849,1.08942,5301
2024-11-04 03:00:00,1.08944,1.09050,1.08943,1.09015,5492
2024-11-04 04:00:00,1.09016,1.09031,1.08968,1.08974,3335
2024-11-04 05:00:00,1.08975,1.09001,1.08942,1.08990,4545
2024-11-04 06:00:00,1.08991,1.09020,1.08912,1.08916,5400
2024-11-04 07:00:00,1.08916,1.08957,1.08872,1.08913,7101
2024-11-04 08:00:00,1.08914,1.09008,1.08894,1.08931,8224
2024-11-04 09:00:00,1.08930,1.09022,1.08912,1.08962,6345
2024-11-04 10:00:00,1.08962,1.09029,1.08937,1.09016,5009
2024-11-04 11:00:00,1.09016,1.09142,1.08996,1.09136,5247
2024-11-04 12:00:00,1.09134,1.09148,1.09016,1.09046,5666
2024-11-04 13:00:00,1.09046,1.09094,1.08933,1.09052,9525
2024-11-04 14:00:00,1.09053,1.09097,1.08958,1.08998,10051
2024-11-04 15:00:00,1.08994,1.09082,1.08961,1.08993,11251
2024-11-04 16:00:00,1.08992,1.09010,1.08803,1.08842,7466
2024-11-04 17:00:00,1.08844,1.08939,1.08799,1.08888,5547
2024-11-04 18:00:00,1.08887,1.08893,1.08782,1.08852,5104
2024-11-04 19:00:00,1.08853,1.08857,1.08777,1.08790,4571
2024-11-04 20:00:00,1.08789,1.08816,1.08754,1.08756,3646
2024-11-04 21:00:00,1.08755,1.08777,1.08740,1.08769,1532
2024-11-04 22:00:00,1.08801,1.08808,1.08774,1.08792,309
2024-11-04 23:00:00,1.08794,1.08795,1.08736,1.08738,717
2024-11-05 00:00:00,1.08739,1.08766,1.08726,1.08758,1975
2024-11-05 01:00:00,1.08758,1.08782,1.08730,1.08776,3746
2024-11-05 02:00:00,1.08778,1.08800,1.08754,1.08774,2927
2024-11-05 03:00:00,1.08773,1.08797,1.08753,1.08758,2505
2024-11-05 04:00:00,1.08758,1.08784,1.08744,1.08754,2099
2024-11-05 05:00:00,1.08753,1.08801,1.08750,1.08786,2833
2024-11-05 06:00:00,1.08786,1.08823,1.08770,1.08808,2839
2024-11-05 07:00:00,1.08810,1.08908,1.08810,1.08887,4182
2024-11-05 08:00:00,1.08888,1.08943,1.08844,1.08918,5162
2024-11-05 09:00:00,1.08920,1.08977,1.08902,1.08918,4244
2024-11-05 10:00:00,1.08920,1.08946,1.08910,1.08940,4027
2024-11-05 11:00:00,1.08940,1.09019,1.08927,1.08994,4200
2024-11-05 12:00:00,1.08995,1.09014,1.08940,1.08958,4474
2024-11-05 13:00:00,1.08959,1.08988,1.08896,1.08928,5712
2024-11-05 14:00:00,1.08927,1.09112,1.08926,1.09062,8598
2024-11-05 15:00:00,1.09066,1.09122,1.08902,1.09021,12864
2024-11-05 16:00:00,1.09020,1.09207,1.09011,1.09201,6503
2024-11-05 17:00:00,1.09201,1.09305,1.09182,1.09302,4471
2024-11-05 18:00:00,1.09302,1.09366,1.09289,1.09304,5360
2024-11-05 19:00:00,1.09304,1.09341,1.09270,1.09312,4672
2024-11-05 20:00:00,1.09314,1.09314,1.09242,1.09252,3902
2024-11-05 21:00:00,1.09250,1.09299,1.09243,1.09297,2116
2024-11-05 22:00:00,1.09292,1.09306,1.09254,1.09256,669
2024-11-05 23:00:00,1.09254,1.09374,1.09120,1.09340,4455
2024-11-06 00:00:00,1.09340,1.09340,1.08320,1.08370,27361
2024-11-06 01:00:00,1.08369,1.08574,1.08213,1.08366,24707
2024-11-06 02:00:00,1.08364,1.08393,1.07616,1.07626,29874
2024-11-06 03:00:00,1.07626,1.07798,1.07190,1.07468,27509
2024-11-06 04:00:00,1.07466,1.07885,1.07395,1.07779,19461
2024-11-06 05:00:00,1.07777,1.07946,1.07500,1.07601,24083
2024-11-06 06:00:00,1.07602,1.07616,1.07028,1.07256,23141
2024-11-06 07:00:00,1.07256,1.07526,1.07256,1.07343,25918
2024-11-06 08:00:00,1.07342,1.07814,1.07319,1.07734,20586
2024-11-06 09:00:00,1.07731,1.07742,1.07501,1.07553,14375
2024-11-06 10:00:00,1.07552,1.07618,1.07418,1.07466,10612
2024-11-06 11:00:00,1.07465,1.07468,1.07012,1.07082,16659
2024-11-06 12:00:00,1.07082,1.07190,1.06826,1.06886,18586
2024-11-06 13:00:00,1.06886,1.07193,1.06826,1.07101,17838
2024-11-06 14:00:00,1.07100,1.07200,1.06983,1.07157,18232
2024-11-06 15:00:00,1.07158,1.07398,1.07142,1.07384,21613
2024-11-06 16:00:00,1.07381,1.07454,1.07260,1.07314,13331
2024-11-06 17:00:00,1.07314,1.07448,1.07257,1.07274,9411
2024-11-06 18:00:00,1.07274,1.07584,1.07262,1.07532,11679
2024-11-06 19:00:00,1.07531,1.07534,1.07299,1.07354,9476
2024-11-06 20:00:00,1.07354,1.07386,1.07328,1.07354,7357
2024-11-06 21:00:00,1.07352,1.07360,1.07282,1.07290,1990
2024-11-06 22:00:00,1.07302,1.07307,1.07266,1.07297,731
2024-11-06 23:00:00,1.07300,1.07346,1.07298,1.07318,1534
2024-11-07 00:00:00,1.07316,1.07372,1.07206,1.07211,4142
2024-11-07 01:00:00,1.07209,1.07288,1.07129,1.07178,6391
2024-11-07 02:00:00,1.07177,1.07370,1.07174,1.07367,5424
2024-11-07 03:00:00,1.07368,1.07415,1.07322,1.07398,3992
2024-11-07 04:00:00,1.07398,1.07455,1.07342,1.07380,3494
2024-11-07 05:00:00,1.07379,1.07480,1.07374,1.07463,3974
2024-11-07 06:00:00,1.07462,1.07506,1.07410,1.07500,5532
2024-11-07 07:00:00,1.07498,1.07702,1.07452,1.07523,10937
2024-11-07 08:00:00,1.07524,1.07717,1.07491,1.07690,11638
2024-11-07 09:00:00,1.07688,1.07692,1.07461,1.07463,8756
2024-11-07 10:00:00,1.07464,1.07668,1.07464,1.07561,6719
2024-11-07 11:00:00,1.07561,1.07624,1.07522,1.07590,5361
2024-11-07 12:00:00,1.07590,1.07782,1.07566,1.07752,10814
2024-11-07 13:00:00,1.07754,1.07948,1.07736,1.07924,15641
2024-11-07 14:00:00,1.07924,1.08168,1.07813,1.08094,13492
2024-11-07 15:00:00,1.08092,1.08248,1.08050,1.08110,12892
2024-11-07 16:00:00,1.08108,1.08150,1.07847,1.07915,10774
2024-11-07 17:00:00,1.07914,1.08064,1.07875,1.08048,6447
2024-11-07 18:00:00,1.08051,1.08068,1.07928,1.07986,5554
2024-11-07 19:00:00,1.07990,1.08040,1.07670,1.07818,28200
2024-11-07 20:00:00,1.07819,1.08096,1.07800,1.08026,15503
2024-11-07 21:00:00,1.08023,1.08037,1.07992,1.08032,2213
2024-11-07 22:00:00,1.08060,1.08060,1.08027,1.08048,1636
2024-11-07 23:00:00,1.08047,1.08048,1.07942,1.07954,1825
2024-11-08 00:00:00,1.07954,1.07976,1.07883,1.07905,3978
2024-11-08 01:00:00,1.07904,1.07914,1.07792,1.07868,4704
2024-11-08 02:00:00,1.07869,1.07898,1.07796,1.07810,5198
2024-11-08 03:00:00,1.07809,1.07888,1.07770,1.07782,4050
2024-11-08 04:00:00,1.07781,1.07838,1.07765,1.07830,3286
2024-11-08 05:00:00,1.07830,1.07866,1.07800,1.07818,3198
2024-11-08 06:00:00,1.07818,1.07839,1.07728,1.07774,4911
2024-11-08 07:00:00,1.07776,1.07840,1.07752,1.07797,7713
2024-11-08 08:00:00,1.07796,1.07829,1.07610,1.07790,15515
2024-11-08 09:00:00,1.07790,1.07894,1.07722,1.07791,9041
2024-11-08 10:00:00,1.07792,1.07797,1.07672,1.07786,7430
2024-11-08 11:00:00,1.07786,1.07975,1.07786,1.07830,6665
2024-11-08 12:00:00,1.07830,1.07844,1.07666,1.07720,9092
2024-11-08 13:00:00,1.07718,1.07726,1.07444,1.07531,11801
2024-11-08 14:00:00,1.07530,1.07658,1.07496,1.07516,10759
2024-11-08 15:00:00,1.07514,1.07526,1.07402,1.07484,12773
2024-11-08 16:00:00,1.07484,1.07504,1.07092,1.07098,9752
2024-11-08 17:00:00,1.07097,1.07134,1.06868,1.07091,11971
2024-11-08 18:00:00,1.07092,1.07189,1.06998,1.07066,6171
2024-11-08 19:00:00,1.07066,1.07154,1.07054,1.07137,5791
2024-11-08 20:00:00,1.07136,1.07197,1.07104,1.07176,4228
2024-11-08 21:00:00,1.07176,1.07216,1.07172,1.07186,2088
2024-11-10 22:00:00,1.07100,1.07131,1.07088,1.07098,2326
2024-11-10 23:00:00,1.07100,1.07170,1.07090,1.07134,2182
2024-11-11 00:00:00,1.07134,1.07187,1.07086,1.07169,3982
2024-11-11 01:00:00,1.07168,1.07280,1.07158,1.07202,5215
2024-11-11 02:00:00,1.07203,1.07252,1.07196,1.07229,3649
2024-11-11 03:00:00,1.07228,1.07272,1.07153,1.07170,2594
2024-11-11 04:00:00,1.07168,1.07170,1.07079,1.07140,2764
2024-11-11 05:00:00,1.07139,1.07189,1.07114,1.07174,2576
2024-11-11 06:00:00,1.07176,1.07216,1.07125,1.07210,3466
2024-11-11 07:00:00,1.07209,1.07224,1.06857,1.06901,9388
2024-11-11 08:00:00,1.06900,1.06944,1.06786,1.06874,9892
2024-11-11 09:00:00,1.06874,1.06898,1.06680,1.06814,8155
2024-11-11 10:00:00,1.06813,1.06886,1.06708,1.06719,6677
2024-11-11 11:00:00,1.06718,1.06718,1.06556,1.06625,7083
2024-11-11 12:00:00,1.06624,1.06646,1.06521,1.06523,5893
2024-11-11 13:00:00,1.06522,1.06553,1.06365,1.06480,7993
2024-11-11 14:00:00,1.06482,1.06576,1.06286,1.06427,8816
2024-11-11 15:00:00,1.06428,1.06506,1.06364,1.06474,8064
2024-11-11 16:00:00,1.06473,1.06543,1.06448,1.06520,5438
2024-11-11 17:00:00,1.06518,1.06564,1.06452,1.06491,4017
2024-11-11 18:00:00,1.06488,1.06518,1.06460,1.06504,4598
2024-11-11 19:00:00,1.06503,1.06574,1.06494,1.06512,3038
2024-11-11 20:00:00,1.06512,1.06564,1.06512,1.06558,2981
2024-11-11 21:00:00,1.06556,1.06579,1.06554,1.06560,1278
2024-11-11 22:00:00,1.06540,1.06578,1.06532,1.06564,796
2024-11-11 23:00:00,1.06566,1.06632,1.06541,1.06632,1205
2024-11-12 00:00:00,1.06631,1.06631,1.06542,1.06579,2842
2024-11-12 01:00:00,1.06580,1.06600,1.06478,1.06483,5301
2024-11-12 02:00:00,1.06482,1.06522,1.06422,1.06436,5438
2024-11-12 03:00:00,1.06434,1.06495,1.06380,1.06384,3641
2024-11-12 04:00:00,1.06383,1.06458,1.06379,1.06442,3560
2024-11-12 05:00:00,1.06445,1.06458,1.06395,1.06399,3792
2024-11-12 06:00:00,1.06398,1.06398,1.06295,1.06346,4796
2024-11-12 07:00:00,1.06343,1.06373,1.06214,1.06322,9315
2024-11-12 08:00:00,1.06321,1.06342,1.06170,1.06319,9350
2024-11-12 09:00:00,1.06317,1.06324,1.06166,1.06263,7065
2024-11-12 10:00:00,1.06262,1.06264,1.06112,1.06180,7413
2024-11-12 11:00:00,1.06180,1.06298,1.06174,1.06188,6600
2024-11-12 12:00:00,1.06189,1.06215,1.06063,1.06197,8055
2024-11-12 13:00:00,1.06198,1.06274,1.06144,1.06230,9927
2024-11-12 14:00:00,1.06230,1.06261,1.06138,1.06176,9802
2024-11-12 15:00:00,1.06174,1.06178,1.06019,1.06090,11555
2024-11-12 16:00:00,1.06091,1.06158,1.05960,1.05980,9673
2024-11-12 17:00:00,1.05980,1.06083,1.05950,1.06070,8457
2024-11-12 18:00:00,1.06070,1.06172,1.06066,1.06162,5883
2024-11-12 19:00:00,1.06162,1.06187,1.06122,1.06125,4086
2024-11-12 20:00:00,1.06124,1.06237,1.06094,1.06224,3980
2024-11-12 21:00:00,1.06223,1.06268,1.06222,1.06238,1752
2024-11-12 22:00:00,1.06226,1.06236,1.06192,1.06210,2396
2024-11-12 23:00:00,1.06207,1.06218,1.06138,1.06165,1506
2024-11-13 00:00:00,1.06166,1.06171,1.06110,1.06127,3378
2024-11-13 01:00:00,1.06126,1.06292,1.06120,1.06281,7363
2024-11-13 02:00:00,1.06282,1.06296,1.06218,1.06262,4965
2024-11-13 03:00:00,1.06262,1.06282,1.06178,1.06190,2816
2024-11-13 04:00:00,1.06192,1.06226,1.06176,1.06180,1957
2024-11-13 05:00:00,1.06179,1.06185,1.06095,1.06130,3036
2024-11-13 06:00:00,1.06131,1.06171,1.06074,1.06136,4478
2024-11-13 07:00:00,1.06134,1.06145,1.06026,1.06029,5678
2024-11-13 08:00:00,1.06030,1.06132,1.05934,1.06122,7279
2024-11-13 09:00:00,1.06122,1.06300,1.06080,1.06269,6883
2024-11-13 10:00:00,1.06270,1.06284,1.06118,1.06150,5625
2024-11-13 11:00:00,1.06150,1.06382,1.06102,1.06377,5687
2024-11-13 12:00:00,1.06380,1.06436,1.06244,1.06312,7111
2024-11-13 13:00:00,1.06311,1.06546,1.06238,1.06366,24439
2024-11-13 14:00:00,1.06366,1.06380,1.05762,1.05856,22590
2024-11-13 15:00:00,1.05856,1.05938,1.05558,1.05887,23119
2024-11-13 16:00:00,1.05888,1.05921,1.05624,1.05661,12916
2024-11-13 17:00:00,1.05662,1.05776,1.05616,1.05689,8476
2024-11-13 18:00:00,1.05691,1.05695,1.05566,1.05589,6266
2024-11-13 19:00:00,1.05590,1.05759,1.05567,1.05654,5710
2024-11-13 20:00:00,1.05656,1.05690,1.05589,1.05622,4049
2024-11-13 21:00:00,1.05620,1.05669,1.05619,1.05642,2036
2024-11-13 22:00:00,1.05632,1.05646,1.05582,1.05634,1076
2024-11-13 23:00:00,1.05632,1.05660,1.05614,1.05658,1366
2024-11-14 00:00:00,1.05658,1.05686,1.05627,1.05653,3270
2024-11-14 01:00:00,1.05653,1.05653,1.05510,1.05560,5261
2024-11-14 02:00:00,1.05560,1.05578,1.05473,1.05494,4383
2024-11-14 03:00:00,1.05493,1.05558,1.05455,1.05478,3414
2024-11-14 04:00:00,1.05478,1.05502,1.05452,1.05486,2551
2024-11-14 05:00:00,1.05486,1.05486,1.05340,1.05474,4601
2024-11-14 06:00:00,1.05472,1.05543,1.05424,1.05452,5012
2024-11-14 07:00:00,1.05451,1.05549,1.05407,1.05512,7378
2024-11-14 08:00:00,1.05513,1.05582,1.05321,1.05362,8372
2024-11-14 09:00:00,1.05360,1.05422,1.05176,1.05204,8296
2024-11-14 10:00:00,1.05204,1.05210,1.05018,1.05113,8090
2024-11-14 11:00:00,1.05112,1.05341,1.04963,1.05288,10203
2024-11-14 12:00:00,1.05289,1.05452,1.05231,1.05358,9008
2024-11-14 13:00:00,1.05360,1.05436,1.05135,1.05306,19254
2024-11-14 14:00:00,1.05306,1.05691,1.05296,1.05528,15597
2024-11-14 15:00:00,1.05528,1.05778,1.05528,1.05749,14465
2024-11-14 16:00:00,1.05748,1.05825,1.05606,1.05620,9319
2024-11-14 17:00:00,1.05618,1.05638,1.05549,1.05593,6467
2024-11-14 18:00:00,1.05594,1.05606,1.05461,1.05472,5136
2024-11-14 19:00:00,1.05472,1.05518,1.05434,1.05478,4300
2024-11-14 20:00:00,1.05479,1.05494,1.05120,1.05204,18969
2024-11-14 21:00:00,1.05202,1.05300,1.05190,1.05299,3532
2024-11-14 22:00:00,1.05304,1.05336,1.05274,1.05312,1252
2024-11-14 23:00:00,1.05311,1.05320,1.05258,1.05297,1426
2024-11-15 00:00:00,1.05298,1.05336,1.05237,1.05308,3702
2024-11-15 01:00:00,1.05307,1.05417,1.05282,1.05320,5824
2024-11-15 02:00:00,1.05319,1.05428,1.05319,1.05412,5174
2024-11-15 03:00:00,1.05411,1.05460,1.05392,1.05404,4067
2024-11-15 04:00:00,1.05403,1.05460,1.05394,1.05426,3867
2024-11-15 05:00:00,1.05426,1.05430,1.05393,1.05402,3489
2024-11-15 06:00:00,1.05401,1.05614,1.05338,1.05543,5472
2024-11-15 07:00:00,1.05542,1.05641,1.05509,1.05566,7734
2024-11-15 08:00:00,1.05564,1.05720,1.05523,1.05698,8968
2024-11-15 09:00:00,1.05700,1.05801,1.05606,1.05622,7656
2024-11-15 10:00:00,1.05622,1.05778,1.05588,1.05746,7622
2024-11-15 11:00:00,1.05745,1.05800,1.05705,1.05772,6024
2024-11-15 12:00:00,1.05772,1.05792,1.05640,1.05759,5787
2024-11-15 13:00:00,1.05760,1.05930,1.05540,1.05586,22707
2024-11-15 14:00:00,1.05584,1.05634,1.05232,1.05316,18083
2024-11-15 15:00:00,1.05318,1.05424,1.05247,1.05354,16996
2024-11-15 16:00:00,1.05353,1.05516,1.05332,1.05512,12970
2024-11-15 17:00:00,1.05513,1.05601,1.05472,1.05487,8848
2024-11-15 18:00:00,1.05489,1.05547,1.05387,1.05515,6316
2024-11-15 19:00:00,1.05516,1.05524,1.05360,1.05374,5359
2024-11-15 20:00:00,1.05373,1.05380,1.05164,1.05276,6636
2024-11-15 21:00:00,1.05278,1.05426,1.05229,1.05400,2924
2024-11-17 22:00:00,1.05306,1.05362,1.05304,1.05335,1230
2024-11-17 23:00:00,1.05327,1.05389,1.05322,1.05364,1942
2024-11-18 00:00:00,1.05364,1.05498,1.05332,1.05488,4799
2024-11-18 01:00:00,1.05488,1.05508,1.05387,1.05421,8168
2024-11-18 02:00:00,1.05422,1.05466,1.05378,1.05414,4625
2024-11-18 03:00:00,1.05415,1.05448,1.05304,1.05342,3560
2024-11-18 04:00:00,1.05342,1.05426,1.05336,1.05409,2782
2024-11-18 05:00:00,1.05407,1.05440,1.05356,1.05382,3917
2024-11-18 06:00:00,1.05379,1.05476,1.05364,1.05428,4646
2024-11-18 07:00:00,1.05429,1.05483,1.05382,1.05472,6093
2024-11-18 08:00:00,1.05472,1.05563,1.05419,1.05469,8786
2024-11-18 09:00:00,1.05468,1.05714,1.05432,1.05661,8805
2024-11-18 10:00:00,1.05660,1.05672,1.05458,1.05480,6440
2024-11-18 11:00:00,1.05481,1.05481,1.05325,1.05424,6483
2024-11-18 12:00:00,1.05426,1.05488,1.05346,1.05472,6296
2024-11-18 13:00:00,1.05472,1.05688,1.05454,1.05678,8695
2024-11-18 14:00:00,1.05678,1.05746,1.05606,1.05688,9070
2024-11-18 15:00:00,1.05688,1.05754,1.05606,1.05735,8907
2024-11-18 16:00:00,1.05734,1.05859,1.05652,1.05859,7188
2024-11-18 17:00:00,1.05860,1.05926,1.05798,1.05912,6471
2024-11-18 18:00:00,1.05911,1.05980,1.05872,1.05972,4107
2024-11-18 19:00:00,1.05973,1.06072,1.05888,1.05908,4883
2024-11-18 20:00:00,1.05909,1.05964,1.05891,1.05924,3283
2024-11-18 21:00:00,1.05924,1.06006,1.05906,1.05985,1666
2024-11-18 22:00:00,1.05992,1.06000,1.05972,1.05992,668
2024-11-18 23:00:00,1.05990,1.05990,1.05932,1.05946,1150
2024-11-19 00:00:00,1.05947,1.05947,1.05872,1.05898,3331
2024-11-19 01:00:00,1.05898,1.05962,1.05888,1.05932,5039
2024-11-19 02:00:00,1.05931,1.05964,1.05888,1.05920,4479
2024-11-19 03:00:00,1.05918,1.06008,1.05916,1.05968,3447
2024-11-19 04:00:00,1.05968,1.06008,1.05864,1.05870,3324
2024-11-19 05:00:00,1.05870,1.05885,1.05827,1.05835,2667
2024-11-19 06:00:00,1.05836,1.05964,1.05834,1.05928,3623
2024-11-19 07:00:00,1.05928,1.05949,1.05744,1.05776,7563
2024-11-19 08:00:00,1.05774,1.05881,1.05627,1.05718,15107
2024-11-19 09:00:00,1.05717,1.05780,1.05234,1.05495,21385
2024-11-19 10:00:00,1.05496,1.05694,1.05436,1.05610,10001
2024-11-19 11:00:00,1.05611,1.05648,1.05495,1.05620,7052
2024-11-19 12:00:00,1.05621,1.05723,1.05596,1.05722,6958
2024-11-19 13:00:00,1.05722,1.05977,1.05719,1.05768,14555
2024-11-19 14:00:00,1.05769,1.05957,1.05699,1.05726,19801
2024-11-19 15:00:00,1.05727,1.06012,1.05655,1.05866,12797
2024-11-19 16:00:00,1.05867,1.05928,1.05709,1.05776,9496
2024-11-19 17:00:00,1.05776,1.05890,1.05765,1.05804,6628
2024-11-19 18:00:00,1.05803,1.05903,1.05711,1.05898,5378
2024-11-19 19:00:00,1.05899,1.05954,1.05837,1.05937,5183
2024-11-19 20:00:00,1.05936,1.05980,1.05914,1.05936,4597
2024-11-19 21:00:00,1.05934,1.05975,1.05929,1.05962,1573
2024-11-19 22:00:00,1.05945,1.05966,1.05930,1.05960,2011
2024-11-19 23:00:00,1.05960,1.06080,1.05956,1.06072,1735
2024-11-20 00:00:00,1.06070,1.06098,1.05990,1.05995,3170
2024-11-20 01:00:00,1.05996,1.06040,1.05959,1.06001,4092
2024-11-20 02:00:00,1.06002,1.06034,1.05956,1.05958,3033
2024-11-20 03:00:00,1.05960,1.05989,1.05884,1.05898,2775
2024-11-20 04:00:00,1.05898,1.05946,1.05878,1.05930,1755
2024-11-20 05:00:00,1.05930,1.05942,1.05866,1.05871,2680
2024-11-20 06:00:00,1.05870,1.05956,1.05830,1.05876,3977
2024-11-20 07:00:00,1.05873,1.05948,1.05766,1.05784,8500
2024-11-20 08:00:00,1.05783,1.05791,1.05602,1.05644,8206
2024-11-20 09:00:00,1.05643,1.05690,1.05532,1.05556,7691
2024-11-20 10:00:00,1.05554,1.05616,1.05454,1.05488,7551
2024-11-20 11:00:00,1.05488,1.05564,1.05422,1.05544,6686
2024-11-20 12:00:00,1.05545,1.05680,1.05516,1.05584,7604
2024-11-20 13:00:00,1.05586,1.05633,1.05512,1.05566,7370
2024-11-20 14:00:00,1.05566,1.05570,1.05226,1.05250,11326
2024-11-20 15:00:00,1.05251,1.05380,1.05158,1.05216,11728
2024-11-20 16:00:00,1.05216,1.05249,1.05068,1.05204,10168
2024-11-20 17:00:00,1.05202,1.05364,1.05161,1.05322,5433
2024-11-20 18:00:00,1.05320,1.05364,1.05256,1.05360,6024
2024-11-20 19:00:00,1.05364,1.05424,1.05359,1.05396,3914
2024-11-20 20:00:00,1.05394,1.05402,1.05364,1.05394,2977
2024-11-20 21:00:00,1.05390,1.05444,1.05380,1.05436,2058
2024-11-20 22:00:00,1.05427,1.05440,1.05418,1.05428,2795
2024-11-20 23:00:00,1.05428,1.05460,1.05427,1.05458,748
2024-11-21 00:00:00,1.05458,1.05474,1.05424,1.05457,2223
2024-11-21 01:00:00,1.05456,1.05498,1.05450,1.05458,3051
2024-11-21 02:00:00,1.05458,1.05502,1.05458,1.05495,2666
2024-11-21 03:00:00,1.05496,1.05534,1.05475,1.05532,2486
2024-11-21 04:00:00,1.05532,1.05550,1.05490,1.05513,1914
2024-11-21 05:00:00,1.05514,1.05516,1.05463,1.05466,2149
2024-11-21 06:00:00,1.05468,1.05546,1.05421,1.05455,5123
2024-11-21 07:00:00,1.05454,1.05474,1.05296,1.05364,8956
2024-11-21 08:00:00,1.05366,1.05434,1.05241,1.05408,9102
2024-11-21 09:00:00,1.05406,1.05408,1.05138,1.05170,10730
2024-11-21 10:00:00,1.05171,1.05286,1.05140,1.05210,5768
2024-11-21 11:00:00,1.05210,1.05314,1.05161,1.05201,5691
2024-11-21 12:00:00,1.05202,1.05360,1.05176,1.05277,6068
2024-11-21 13:00:00,1.05275,1.05393,1.05151,1.05330,12877
2024-11-21 14:00:00,1.05330,1.05358,1.05210,1.05352,11770
2024-11-21 15:00:00,1.05354,1.05448,1.05090,1.05104,12616
2024-11-21 16:00:00,1.05104,1.05148,1.04713,1.04742,20383
2024-11-21 17:00:00,1.04742,1.04880,1.04622,1.04875,9681
2024-11-21 18:00:00,1.04874,1.04894,1.04782,1.04862,5022
